time,flowcount
"04/02/2022, 15:20:39",91
"04/02/2022, 15:20:42",91
"04/02/2022, 15:20:45",91
"04/02/2022, 15:20:48",91
"04/02/2022, 15:20:51",91
"04/02/2022, 15:20:54",91
"04/02/2022, 15:20:57",91
"04/02/2022, 15:21:00",91
"04/02/2022, 15:21:03",91
"04/02/2022, 15:21:06",91
"04/02/2022, 15:21:09",91
"04/02/2022, 15:21:12",91
"04/02/2022, 15:21:15",91
"04/02/2022, 15:21:18",91
"04/02/2022, 15:21:21",91
"04/02/2022, 15:21:24",91
"04/02/2022, 15:21:27",91
time,flowcount
"04/02/2022, 15:22:24",239
"04/02/2022, 15:22:27",537
"04/02/2022, 15:22:30",834
"04/02/2022, 15:22:33",1019
"04/02/2022, 15:22:36",1218
"04/02/2022, 15:22:39",1417
"04/02/2022, 15:22:42",1615
"04/02/2022, 15:22:45",1814
"04/02/2022, 15:22:48",2003
"04/02/2022, 15:22:51",2108
"04/02/2022, 15:22:54",2257
"04/02/2022, 15:22:57",2407
"04/02/2022, 15:23:00",2556
"04/02/2022, 15:23:03",2705
"04/02/2022, 15:23:06",2855
"04/02/2022, 15:23:09",3003
"04/02/2022, 15:23:12",3081
"04/02/2022, 15:23:15",3201
"04/02/2022, 15:23:18",3320
"04/02/2022, 15:23:21",3440
"04/02/2022, 15:23:24",3560
"04/02/2022, 15:23:27",3679
"04/02/2022, 15:23:30",3799
"04/02/2022, 15:23:33",3919
"04/02/2022, 15:23:36",4003
"04/02/2022, 15:23:39",4096
"04/02/2022, 15:23:42",4196
"04/02/2022, 15:23:45",4296
"04/02/2022, 15:23:48",4395
"04/02/2022, 15:23:51",4495
"04/02/2022, 15:23:54",4595
"04/02/2022, 15:23:57",4694
"04/02/2022, 15:24:00",4794
"04/02/2022, 15:24:03",4894
"04/02/2022, 15:24:06",4993
"04/02/2022, 15:24:09",5051
"04/02/2022, 15:24:12",5136
"04/02/2022, 15:24:16",5221
"04/02/2022, 15:24:19",5307
"04/02/2022, 15:24:22",5392
"04/02/2022, 15:24:25",5478
"04/02/2022, 15:24:28",5563
"04/02/2022, 15:24:31",5649
"04/02/2022, 15:24:34",5734
"04/02/2022, 15:24:37",5820
"04/02/2022, 15:24:40",5905
"04/02/2022, 15:24:43",5991
"04/02/2022, 15:24:46",6042
"04/02/2022, 15:24:49",6117
"04/02/2022, 15:24:52",6191
"04/02/2022, 15:24:55",6266
"04/02/2022, 15:24:58",6341
"04/02/2022, 15:25:01",6416
"04/02/2022, 15:25:04",6490
"04/02/2022, 15:25:07",6565
"04/02/2022, 15:25:10",6640
"04/02/2022, 15:25:13",6715
"04/02/2022, 15:25:16",6790
"04/02/2022, 15:25:19",6864
"04/02/2022, 15:25:22",6939
"04/02/2022, 15:25:25",7003
"04/02/2022, 15:25:28",7056
"04/02/2022, 15:25:31",7123
"04/02/2022, 15:25:34",7189
"04/02/2022, 15:25:37",7256
"04/02/2022, 15:25:40",7322
"04/02/2022, 15:25:43",7389
"04/02/2022, 15:25:46",7455
"04/02/2022, 15:25:49",7503
"04/02/2022, 15:25:52",7559
"04/02/2022, 15:25:55",7619
"04/02/2022, 15:25:58",7679
"04/02/2022, 15:26:01",7738
"04/02/2022, 15:26:04",7798
"04/02/2022, 15:26:07",7858
"04/02/2022, 15:26:10",7918
"04/02/2022, 15:26:13",7978
"04/02/2022, 15:26:16",8017
"04/02/2022, 15:26:19",8077
"04/02/2022, 15:26:22",8137
"04/02/2022, 15:26:25",8197
"04/02/2022, 15:26:28",8256
"04/02/2022, 15:26:31",8316
"04/02/2022, 15:26:35",8376
"04/02/2022, 15:26:38",8436
"04/02/2022, 15:26:40",8496
"04/02/2022, 15:26:44",8656
"04/02/2022, 15:26:47",8952
"04/02/2022, 15:26:50",9246
"04/02/2022, 15:26:53",9503
"04/02/2022, 15:26:56",9654
"04/02/2022, 15:26:59",9850
"04/02/2022, 15:27:02",10047
"04/02/2022, 15:27:05",10243
"04/02/2022, 15:27:08",10440
"04/02/2022, 15:27:11",10551
"04/02/2022, 15:27:14",10699
"04/02/2022, 15:27:18",10847
"04/02/2022, 15:27:21",10889
"04/02/2022, 15:27:24",10997
time,flowcount
"04/02/2022, 15:28:26",7
"04/02/2022, 15:28:29",13
"04/02/2022, 15:28:32",17
"04/02/2022, 15:28:35",27
"04/02/2022, 15:28:38",31
"04/02/2022, 15:28:41",37
"04/02/2022, 15:28:44",41
"04/02/2022, 15:28:47",41
"04/02/2022, 15:28:50",49
"04/02/2022, 15:28:53",55
"04/02/2022, 15:28:56",55
"04/02/2022, 15:28:59",61
"04/02/2022, 15:29:02",63
"04/02/2022, 15:29:05",67
"04/02/2022, 15:29:08",67
"04/02/2022, 15:29:11",71
"04/02/2022, 15:29:14",71
"04/02/2022, 15:29:17",75
"04/02/2022, 15:29:20",75
"04/02/2022, 15:29:23",77
"04/02/2022, 15:29:26",79
"04/02/2022, 15:29:29",81
"04/02/2022, 15:29:32",81
"04/02/2022, 15:29:35",81
"04/02/2022, 15:29:38",83
"04/02/2022, 15:29:41",85
"04/02/2022, 15:29:44",85
"04/02/2022, 15:29:47",87
"04/02/2022, 15:29:50",87
"04/02/2022, 15:29:53",87
"04/02/2022, 15:29:56",89
"04/02/2022, 15:29:59",89
"04/02/2022, 15:30:02",89
"04/02/2022, 15:30:05",89
"04/02/2022, 15:30:08",91
"04/02/2022, 15:30:11",91
"04/02/2022, 15:30:14",91
"04/02/2022, 15:30:17",91
"04/02/2022, 15:30:20",91
"04/02/2022, 15:30:23",91
"04/02/2022, 15:30:26",91
"04/02/2022, 15:30:29",91
"04/02/2022, 15:30:32",91
"04/02/2022, 15:30:35",91
"04/02/2022, 15:30:38",91
"04/02/2022, 15:30:41",91
"04/02/2022, 15:30:44",91
"04/02/2022, 15:30:47",91
"04/02/2022, 15:30:50",91
"04/02/2022, 15:30:53",91
"04/02/2022, 15:30:56",91
"04/02/2022, 15:30:59",91
"04/02/2022, 15:31:02",91
"04/02/2022, 15:31:05",91
"04/02/2022, 15:31:08",91
"04/02/2022, 15:31:11",91
"04/02/2022, 15:31:14",91
"04/02/2022, 15:31:17",91
"04/02/2022, 15:31:20",91
"04/02/2022, 15:31:23",91
"04/02/2022, 15:31:26",91
"04/02/2022, 15:31:29",91
"04/02/2022, 15:31:32",91
"04/02/2022, 15:31:35",91
"04/02/2022, 15:31:38",91
"04/02/2022, 15:31:41",91
"04/02/2022, 15:31:44",91
"04/02/2022, 15:31:47",91
"04/02/2022, 15:31:50",91
"04/02/2022, 15:31:53",91
"04/02/2022, 15:31:56",91
"04/02/2022, 15:31:59",91
"04/02/2022, 15:32:02",91
"04/02/2022, 15:32:05",91
"04/02/2022, 15:32:08",91
"04/02/2022, 15:32:11",91
"04/02/2022, 15:32:14",91
"04/02/2022, 15:32:17",91
"04/02/2022, 15:32:20",91
"04/02/2022, 15:32:23",91
"04/02/2022, 15:32:26",91
"04/02/2022, 15:32:29",91
"04/02/2022, 15:32:32",91
"04/02/2022, 15:32:35",91
"04/02/2022, 15:32:38",91
"04/02/2022, 15:32:41",91
"04/02/2022, 15:32:44",91
"04/02/2022, 15:32:47",91
"04/02/2022, 15:32:50",91
"04/02/2022, 15:32:53",91
"04/02/2022, 15:32:56",91
"04/02/2022, 15:32:59",91
"04/02/2022, 15:33:02",91
"04/02/2022, 15:33:05",91
"04/02/2022, 15:33:08",91
"04/02/2022, 15:33:11",91
"04/02/2022, 15:33:14",91
"04/02/2022, 15:33:17",91
"04/02/2022, 15:33:20",91
"04/02/2022, 15:33:23",91
"04/02/2022, 15:33:26",91
time,flowcount
"04/02/2022, 15:34:43",208
"04/02/2022, 15:34:46",209
"04/02/2022, 15:34:49",209
"04/02/2022, 15:34:52",209
"04/02/2022, 15:34:55",209
"04/02/2022, 15:34:58",209
"04/02/2022, 15:35:01",209
"04/02/2022, 15:35:04",209
"04/02/2022, 15:35:07",209
"04/02/2022, 15:35:10",209
"04/02/2022, 15:35:13",209
"04/02/2022, 15:35:16",209
"04/02/2022, 15:35:19",209
"04/02/2022, 15:35:22",209
"04/02/2022, 15:35:25",209
"04/02/2022, 15:35:28",209
"04/02/2022, 15:35:31",209
"04/02/2022, 15:35:34",209
"04/02/2022, 15:35:37",209
"04/02/2022, 15:35:40",209
"04/02/2022, 15:35:43",209
"04/02/2022, 15:35:46",209
"04/02/2022, 15:35:49",209
"04/02/2022, 15:35:52",209
"04/02/2022, 15:35:55",209
"04/02/2022, 15:35:58",209
"04/02/2022, 15:36:01",209
"04/02/2022, 15:36:04",209
"04/02/2022, 15:36:07",209
"04/02/2022, 15:36:10",209
"04/02/2022, 15:36:13",209
"04/02/2022, 15:36:16",209
"04/02/2022, 15:36:19",209
"04/02/2022, 15:36:22",209
"04/02/2022, 15:36:25",209
"04/02/2022, 15:36:28",209
"04/02/2022, 15:36:31",209
"04/02/2022, 15:36:34",209
"04/02/2022, 15:36:37",209
"04/02/2022, 15:36:40",209
"04/02/2022, 15:36:43",209
"04/02/2022, 15:36:46",209
"04/02/2022, 15:36:49",209
"04/02/2022, 15:36:52",209
"04/02/2022, 15:36:55",209
"04/02/2022, 15:36:58",209
"04/02/2022, 15:37:01",209
"04/02/2022, 15:37:04",209
"04/02/2022, 15:37:07",209
"04/02/2022, 15:37:10",209
"04/02/2022, 15:37:13",209
"04/02/2022, 15:37:16",209
"04/02/2022, 15:37:19",209
"04/02/2022, 15:37:22",209
"04/02/2022, 15:37:25",209
"04/02/2022, 15:37:28",209
"04/02/2022, 15:37:31",209
"04/02/2022, 15:37:34",209
"04/02/2022, 15:37:37",209
"04/02/2022, 15:37:40",209
"04/02/2022, 15:37:43",209
"04/02/2022, 15:37:46",209
"04/02/2022, 15:37:49",209
"04/02/2022, 15:37:52",209
"04/02/2022, 15:37:55",209
"04/02/2022, 15:37:58",209
"04/02/2022, 15:38:01",209
"04/02/2022, 15:38:04",209
"04/02/2022, 15:38:07",209
"04/02/2022, 15:38:10",209
"04/02/2022, 15:38:13",209
"04/02/2022, 15:38:16",209
"04/02/2022, 15:38:19",209
"04/02/2022, 15:38:22",209
"04/02/2022, 15:38:25",209
"04/02/2022, 15:38:28",209
"04/02/2022, 15:38:31",209
"04/02/2022, 15:38:34",209
"04/02/2022, 15:38:37",209
"04/02/2022, 15:38:40",209
"04/02/2022, 15:38:43",209
"04/02/2022, 15:38:46",209
"04/02/2022, 15:38:49",209
"04/02/2022, 15:38:52",209
"04/02/2022, 15:38:55",209
"04/02/2022, 15:38:58",209
"04/02/2022, 15:39:01",209
"04/02/2022, 15:39:04",209
"04/02/2022, 15:39:07",209
"04/02/2022, 15:39:10",209
"04/02/2022, 15:39:13",209
"04/02/2022, 15:39:16",209
"04/02/2022, 15:39:19",209
"04/02/2022, 15:39:22",209
"04/02/2022, 15:39:25",209
"04/02/2022, 15:39:28",209
"04/02/2022, 15:39:31",209
"04/02/2022, 15:39:34",209
"04/02/2022, 15:39:37",209
"04/02/2022, 15:39:40",209
time,flowcount
"05/10/2022, 23:19:13",5
"05/10/2022, 23:19:16",9
"05/10/2022, 23:19:19",11
"05/10/2022, 23:19:22",15
"05/10/2022, 23:19:25",19
"05/10/2022, 23:19:28",25
"05/10/2022, 23:19:31",29
"05/10/2022, 23:19:34",39
"05/10/2022, 23:19:37",43
"05/10/2022, 23:19:40",45
"05/10/2022, 23:19:43",49
"05/10/2022, 23:19:46",53
"05/10/2022, 23:19:49",57
"05/10/2022, 23:19:52",57
"05/10/2022, 23:19:55",59
"05/10/2022, 23:19:58",65
"05/10/2022, 23:20:01",67
"05/10/2022, 23:20:04",69
"05/10/2022, 23:20:07",71
"05/10/2022, 23:20:10",73
"05/10/2022, 23:20:13",75
"05/10/2022, 23:20:16",79
"05/10/2022, 23:20:19",81
"05/10/2022, 23:20:22",81
"05/10/2022, 23:20:25",83
"05/10/2022, 23:20:28",83
"05/10/2022, 23:20:31",85
"05/10/2022, 23:20:34",85
"05/10/2022, 23:20:37",89
"05/10/2022, 23:20:40",91
"05/10/2022, 23:20:43",91
"05/10/2022, 23:20:46",91
"05/10/2022, 23:20:49",91
"05/10/2022, 23:20:52",91
"05/10/2022, 23:20:55",91
"05/10/2022, 23:20:58",91
"05/10/2022, 23:21:01",91
"05/10/2022, 23:21:04",91
"05/10/2022, 23:21:07",91
"05/10/2022, 23:21:10",91
"05/10/2022, 23:21:13",91
"05/10/2022, 23:21:16",91
"05/10/2022, 23:21:19",91
"05/10/2022, 23:21:22",91
"05/10/2022, 23:21:25",91
"05/10/2022, 23:21:28",91
"05/10/2022, 23:21:31",91
"05/10/2022, 23:21:34",91
"05/10/2022, 23:21:37",91
"05/10/2022, 23:21:40",91
"05/10/2022, 23:21:43",91
"05/10/2022, 23:21:46",91
"05/10/2022, 23:21:49",91
"05/10/2022, 23:21:52",91
"05/10/2022, 23:21:55",91
"05/10/2022, 23:21:58",91
"05/10/2022, 23:22:01",91
"05/10/2022, 23:22:04",91
"05/10/2022, 23:22:07",91
"05/10/2022, 23:22:10",91
"05/10/2022, 23:22:13",91
"05/10/2022, 23:22:16",91
"05/10/2022, 23:22:19",91
"05/10/2022, 23:22:23",91
"05/10/2022, 23:22:26",91
"05/10/2022, 23:22:29",91
"05/10/2022, 23:22:31",91
"05/10/2022, 23:22:35",91
"05/10/2022, 23:22:38",91
"05/10/2022, 23:22:41",91
"05/10/2022, 23:22:44",91
"05/10/2022, 23:22:47",91
"05/10/2022, 23:22:50",91
"05/10/2022, 23:22:53",91
"05/10/2022, 23:22:56",91
"05/10/2022, 23:22:59",91
"05/10/2022, 23:23:02",91
"05/10/2022, 23:23:05",91
"05/10/2022, 23:23:08",91
"05/10/2022, 23:23:11",91
"05/10/2022, 23:23:14",91
"05/10/2022, 23:23:17",91
"05/10/2022, 23:23:20",91
"05/10/2022, 23:23:23",91
"05/10/2022, 23:23:26",91
"05/10/2022, 23:23:29",91
"05/10/2022, 23:23:32",91
"05/10/2022, 23:23:35",91
time,flowcount
"05/10/2022, 23:27:55",1
"05/10/2022, 23:27:58",89
"05/10/2022, 23:28:01",128
"05/10/2022, 23:28:04",188
"05/10/2022, 23:28:07",247
"05/10/2022, 23:28:10",307
"05/10/2022, 23:28:13",367
"05/10/2022, 23:28:16",426
"05/10/2022, 23:28:19",486
"05/10/2022, 23:28:22",546
"05/10/2022, 23:28:25",598
"05/10/2022, 23:28:28",830
"05/10/2022, 23:28:31",1127
"05/10/2022, 23:28:34",1423
"05/10/2022, 23:28:37",1610
"05/10/2022, 23:28:40",1808
"05/10/2022, 23:28:43",2006
"05/10/2022, 23:28:46",2203
"05/10/2022, 23:28:49",2401
"05/10/2022, 23:28:52",2599
"05/10/2022, 23:28:55",2695
"05/10/2022, 23:28:58",2843
"05/10/2022, 23:29:01",2992
"05/10/2022, 23:29:04",3102
time,flowcount
"05/10/2022, 23:30:48",9
"05/10/2022, 23:30:51",15
"05/10/2022, 23:30:54",19
"05/10/2022, 23:30:57",21
"05/10/2022, 23:31:00",25
"05/10/2022, 23:31:03",27
"05/10/2022, 23:31:06",35
"05/10/2022, 23:31:09",41
"05/10/2022, 23:31:12",47
"05/10/2022, 23:31:15",49
"05/10/2022, 23:31:18",55
"05/10/2022, 23:31:21",55
"05/10/2022, 23:31:24",61
"05/10/2022, 23:31:27",63
"05/10/2022, 23:31:30",71
"05/10/2022, 23:31:33",73
"05/10/2022, 23:31:36",79
"05/10/2022, 23:31:39",85
"05/10/2022, 23:31:42",87
"05/10/2022, 23:31:45",87
"05/10/2022, 23:31:48",87
"05/10/2022, 23:31:51",87
"05/10/2022, 23:31:54",91
"05/10/2022, 23:31:57",91
"05/10/2022, 23:32:00",91
"05/10/2022, 23:32:03",91
"05/10/2022, 23:32:06",91
"05/10/2022, 23:32:09",91
"05/10/2022, 23:32:12",91
"05/10/2022, 23:32:15",91
"05/10/2022, 23:32:18",91
"05/10/2022, 23:32:21",91
"05/10/2022, 23:32:24",91
"05/10/2022, 23:32:28",91
"05/10/2022, 23:32:30",91
"05/10/2022, 23:32:33",91
"05/10/2022, 23:32:36",91
"05/10/2022, 23:32:39",91
"05/10/2022, 23:32:42",91
"05/10/2022, 23:32:45",91
"05/10/2022, 23:32:48",91
"05/10/2022, 23:32:51",91
"05/10/2022, 23:32:55",91
"05/10/2022, 23:32:58",91
"05/10/2022, 23:33:01",91
"05/10/2022, 23:33:04",91
"05/10/2022, 23:33:07",91
"05/10/2022, 23:33:10",91
"05/10/2022, 23:33:13",91
"05/10/2022, 23:33:16",91
"05/10/2022, 23:33:19",91
"05/10/2022, 23:33:22",91
"05/10/2022, 23:33:25",91
"05/10/2022, 23:33:28",91
"05/10/2022, 23:33:31",91
"05/10/2022, 23:33:34",91
"05/10/2022, 23:33:37",91
"05/10/2022, 23:33:40",91
"05/10/2022, 23:33:43",91
"05/10/2022, 23:33:46",91
"05/10/2022, 23:33:49",91
"05/10/2022, 23:33:52",91
"05/10/2022, 23:33:55",91
"05/10/2022, 23:33:58",91
"05/10/2022, 23:34:01",91
"05/10/2022, 23:34:04",91
"05/10/2022, 23:34:07",91
"05/10/2022, 23:34:10",91
"05/10/2022, 23:34:13",91
"05/10/2022, 23:34:16",91
"05/10/2022, 23:34:19",91
"05/10/2022, 23:34:22",91
"05/10/2022, 23:34:25",91
"05/10/2022, 23:34:28",91
"05/10/2022, 23:34:31",91
"05/10/2022, 23:34:34",91
"05/10/2022, 23:34:37",91
"05/10/2022, 23:34:40",91
"05/10/2022, 23:34:43",91
"05/10/2022, 23:34:46",91
"05/10/2022, 23:34:49",91
"05/10/2022, 23:34:52",91
"05/10/2022, 23:34:55",91
"05/10/2022, 23:34:58",91
"05/10/2022, 23:35:01",91
"05/10/2022, 23:35:04",91
"05/10/2022, 23:35:07",91
"05/10/2022, 23:35:10",91
"05/10/2022, 23:35:13",91
"05/10/2022, 23:35:16",91
"05/10/2022, 23:35:19",91
"05/10/2022, 23:35:22",91
"05/10/2022, 23:35:25",91
"05/10/2022, 23:35:28",91
"05/10/2022, 23:35:31",91
"05/10/2022, 23:35:34",91
"05/10/2022, 23:35:37",91
"05/10/2022, 23:35:40",91
"05/10/2022, 23:35:43",91
time,flowcount
"05/10/2022, 23:36:31",1
"05/10/2022, 23:36:34",313
"05/10/2022, 23:36:37",315
"05/10/2022, 23:36:40",315
"05/10/2022, 23:36:43",315
"05/10/2022, 23:36:46",315
"05/10/2022, 23:36:49",315
"05/10/2022, 23:36:52",315
"05/10/2022, 23:36:55",315
"05/10/2022, 23:36:58",315
"05/10/2022, 23:37:01",315
"05/10/2022, 23:37:04",315
"05/10/2022, 23:37:07",315
"05/10/2022, 23:37:10",315
"05/10/2022, 23:37:13",315
"05/10/2022, 23:37:16",315
"05/10/2022, 23:37:19",315
"05/10/2022, 23:37:22",315
"05/10/2022, 23:37:25",315
"05/10/2022, 23:37:28",315
"05/10/2022, 23:37:31",315
"05/10/2022, 23:37:34",315
"05/10/2022, 23:37:37",315
"05/10/2022, 23:37:40",315
"05/10/2022, 23:37:43",315
"05/10/2022, 23:37:46",315
"05/10/2022, 23:37:49",315
"05/10/2022, 23:37:52",315
"05/10/2022, 23:37:55",315
"05/10/2022, 23:37:58",315
"05/10/2022, 23:38:01",315
"05/10/2022, 23:38:04",315
"05/10/2022, 23:38:07",315
"05/10/2022, 23:38:10",315
"05/10/2022, 23:38:13",315
"05/10/2022, 23:38:16",315
"05/10/2022, 23:38:19",315
"05/10/2022, 23:38:22",315
"05/10/2022, 23:38:25",315
"05/10/2022, 23:38:28",315
"05/10/2022, 23:38:31",315
"05/10/2022, 23:38:34",315
"05/10/2022, 23:38:37",315
"05/10/2022, 23:38:40",315
"05/10/2022, 23:38:43",315
"05/10/2022, 23:38:46",315
"05/10/2022, 23:38:49",315
"05/10/2022, 23:38:52",315
"05/10/2022, 23:38:55",315
"05/10/2022, 23:38:58",315
"05/10/2022, 23:39:01",315
"05/10/2022, 23:39:04",315
"05/10/2022, 23:39:07",315
"05/10/2022, 23:39:10",315
"05/10/2022, 23:39:13",315
"05/10/2022, 23:39:16",315
"05/10/2022, 23:39:19",315
"05/10/2022, 23:39:22",315
"05/10/2022, 23:39:25",315
"05/10/2022, 23:39:28",315
"05/10/2022, 23:39:31",315
"05/10/2022, 23:39:34",315
"05/10/2022, 23:39:37",315
"05/10/2022, 23:39:40",315
"05/10/2022, 23:39:43",315
"05/10/2022, 23:39:46",315
"05/10/2022, 23:39:49",315
"05/10/2022, 23:39:52",315
"05/10/2022, 23:39:55",315
"05/10/2022, 23:39:58",315
"05/10/2022, 23:40:01",315
"05/10/2022, 23:40:04",315
"05/10/2022, 23:40:07",315
"05/10/2022, 23:40:10",315
"05/10/2022, 23:40:13",315
"05/10/2022, 23:40:16",315
"05/10/2022, 23:40:19",315
"05/10/2022, 23:40:22",315
"05/10/2022, 23:40:25",315
"05/10/2022, 23:40:28",315
"05/10/2022, 23:40:31",315
"05/10/2022, 23:40:34",315
"05/10/2022, 23:40:37",314
"05/10/2022, 23:40:40",314
"05/10/2022, 23:40:43",315
"05/10/2022, 23:40:46",315
"05/10/2022, 23:40:49",315
"05/10/2022, 23:40:52",315
"05/10/2022, 23:40:55",315
"05/10/2022, 23:40:58",315
"05/10/2022, 23:41:01",315
"05/10/2022, 23:41:04",315
"05/10/2022, 23:41:07",315
time,flowcount
"05/10/2022, 23:53:25",7
"05/10/2022, 23:53:28",11
"05/10/2022, 23:53:31",17
"05/10/2022, 23:53:34",19
"05/10/2022, 23:53:37",23
"05/10/2022, 23:53:40",27
"05/10/2022, 23:53:43",33
"05/10/2022, 23:53:46",35
"05/10/2022, 23:53:49",43
"05/10/2022, 23:53:52",51
"05/10/2022, 23:53:55",53
"05/10/2022, 23:53:58",53
"05/10/2022, 23:54:01",57
"05/10/2022, 23:54:04",61
"05/10/2022, 23:54:07",63
"05/10/2022, 23:54:10",63
"05/10/2022, 23:54:13",69
"05/10/2022, 23:54:16",71
"05/10/2022, 23:54:19",77
"05/10/2022, 23:54:22",79
"05/10/2022, 23:54:25",79
"05/10/2022, 23:54:28",81
"05/10/2022, 23:54:31",83
"05/10/2022, 23:54:34",85
"05/10/2022, 23:54:37",85
"05/10/2022, 23:54:40",85
"05/10/2022, 23:54:43",87
"05/10/2022, 23:54:46",87
"05/10/2022, 23:54:49",87
"05/10/2022, 23:54:52",89
"05/10/2022, 23:54:55",89
"05/10/2022, 23:54:58",89
"05/10/2022, 23:55:01",89
"05/10/2022, 23:55:04",89
"05/10/2022, 23:55:07",89
"05/10/2022, 23:55:10",91
"05/10/2022, 23:55:13",91
"05/10/2022, 23:55:16",91
"05/10/2022, 23:55:19",91
"05/10/2022, 23:55:22",91
"05/10/2022, 23:55:25",91
"05/10/2022, 23:55:28",91
"05/10/2022, 23:55:31",91
"05/10/2022, 23:55:34",91
"05/10/2022, 23:55:37",91
"05/10/2022, 23:55:40",91
"05/10/2022, 23:55:43",91
"05/10/2022, 23:55:46",91
"05/10/2022, 23:55:49",91
"05/10/2022, 23:55:52",91
"05/10/2022, 23:55:55",91
"05/10/2022, 23:55:58",91
"05/10/2022, 23:56:01",91
"05/10/2022, 23:56:04",91
"05/10/2022, 23:56:07",91
"05/10/2022, 23:56:10",91
"05/10/2022, 23:56:13",91
"05/10/2022, 23:56:16",91
"05/10/2022, 23:56:19",91
"05/10/2022, 23:56:22",91
"05/10/2022, 23:56:25",91
"05/10/2022, 23:56:28",91
"05/10/2022, 23:56:31",91
"05/10/2022, 23:56:34",91
"05/10/2022, 23:56:37",91
"05/10/2022, 23:56:40",91
"05/10/2022, 23:56:43",91
"05/10/2022, 23:56:46",91
"05/10/2022, 23:56:49",91
"05/10/2022, 23:56:52",91
"05/10/2022, 23:56:55",91
"05/10/2022, 23:56:58",91
"05/10/2022, 23:57:01",91
"05/10/2022, 23:57:04",91
"05/10/2022, 23:57:07",91
"05/10/2022, 23:57:10",91
"05/10/2022, 23:57:13",91
"05/10/2022, 23:57:16",91
"05/10/2022, 23:57:19",91
"05/10/2022, 23:57:22",91
"05/10/2022, 23:57:25",91
"05/10/2022, 23:57:28",91
"05/10/2022, 23:57:31",91
"05/10/2022, 23:57:34",91
"05/10/2022, 23:57:37",91
"05/10/2022, 23:57:40",91
"05/10/2022, 23:57:43",91
"05/10/2022, 23:57:46",91
"05/10/2022, 23:57:49",91
"05/10/2022, 23:57:52",91
"05/10/2022, 23:57:55",91
"05/10/2022, 23:57:58",91
"05/10/2022, 23:58:01",91
"05/10/2022, 23:58:04",91
"05/10/2022, 23:58:07",91
"05/10/2022, 23:58:10",91
time,flowcount
"05/11/2022, 00:04:28",1
"05/11/2022, 00:04:31",17
"05/11/2022, 00:04:34",27
"05/11/2022, 00:04:37",37
"05/11/2022, 00:04:40",41
"05/11/2022, 00:04:43",43
"05/11/2022, 00:04:46",45
"05/11/2022, 00:04:49",55
"05/11/2022, 00:04:52",59
"05/11/2022, 00:04:55",63
