time,flowcount
"04/02/2022, 15:24:03",1
"04/02/2022, 15:24:06",1
"04/02/2022, 15:24:09",1
"04/02/2022, 15:24:12",1
"04/02/2022, 15:24:16",1
"04/02/2022, 15:24:19",1
"04/02/2022, 15:24:22",1
"04/02/2022, 15:24:25",1
"04/02/2022, 15:24:28",1
"04/02/2022, 15:24:31",1
"04/02/2022, 15:24:34",1
"04/02/2022, 15:24:37",1
"04/02/2022, 15:24:40",1
"04/02/2022, 15:24:43",1
"04/02/2022, 15:24:46",1
"04/02/2022, 15:24:49",1
"04/02/2022, 15:24:52",1
"04/02/2022, 15:24:55",1
"04/02/2022, 15:24:58",1
"04/02/2022, 15:25:01",1
"04/02/2022, 15:25:04",1
"04/02/2022, 15:25:07",1
"04/02/2022, 15:25:10",1
"04/02/2022, 15:25:13",1
"04/02/2022, 15:25:16",1
"04/02/2022, 15:25:19",1
"04/02/2022, 15:25:22",1
"04/02/2022, 15:25:25",1
"04/02/2022, 15:25:28",1
"04/02/2022, 15:25:31",1
"04/02/2022, 15:25:34",1
"04/02/2022, 15:25:37",1
"04/02/2022, 15:25:40",1
"04/02/2022, 15:25:43",1
"04/02/2022, 15:25:46",1
"04/02/2022, 15:25:49",1
"04/02/2022, 15:25:52",1
"04/02/2022, 15:25:55",1
"04/02/2022, 15:25:58",1
"04/02/2022, 15:26:01",1
"04/02/2022, 15:26:04",1
"04/02/2022, 15:26:07",1
"04/02/2022, 15:26:10",1
"04/02/2022, 15:26:13",1
"04/02/2022, 15:26:16",1
"04/02/2022, 15:26:19",1
"04/02/2022, 15:26:22",1
"04/02/2022, 15:26:25",1
"04/02/2022, 15:26:28",1
"04/02/2022, 15:26:32",1
"04/02/2022, 15:26:35",1
"04/02/2022, 15:26:38",1
"04/02/2022, 15:26:41",1
"04/02/2022, 15:26:44",1
"04/02/2022, 15:26:47",1
"04/02/2022, 15:26:50",1
"04/02/2022, 15:26:53",1
"04/02/2022, 15:26:56",1
"04/02/2022, 15:26:59",1
"04/02/2022, 15:27:02",1
"04/02/2022, 15:27:05",1
"04/02/2022, 15:27:08",1
"04/02/2022, 15:27:11",1
"04/02/2022, 15:27:14",1
"04/02/2022, 15:27:18",1
"04/02/2022, 15:27:18",1
"04/02/2022, 15:27:21",1
time,flowcount
"04/02/2022, 15:28:26",1
"04/02/2022, 15:28:29",1
"04/02/2022, 15:28:32",1
"04/02/2022, 15:28:35",1
"04/02/2022, 15:28:38",1
"04/02/2022, 15:28:41",1
"04/02/2022, 15:28:44",1
"04/02/2022, 15:28:47",1
"04/02/2022, 15:28:50",1
"04/02/2022, 15:28:53",1
"04/02/2022, 15:28:56",1
"04/02/2022, 15:28:59",1
"04/02/2022, 15:29:02",1
"04/02/2022, 15:29:05",1
"04/02/2022, 15:29:08",1
"04/02/2022, 15:29:11",1
"04/02/2022, 15:29:14",1
"04/02/2022, 15:29:17",1
"04/02/2022, 15:29:20",1
"04/02/2022, 15:29:23",1
"04/02/2022, 15:29:26",1
"04/02/2022, 15:29:29",1
"04/02/2022, 15:29:32",1
"04/02/2022, 15:29:35",1
"04/02/2022, 15:29:38",1
"04/02/2022, 15:29:41",1
"04/02/2022, 15:29:44",1
"04/02/2022, 15:29:47",1
"04/02/2022, 15:29:50",1
"04/02/2022, 15:29:53",1
"04/02/2022, 15:29:56",1
"04/02/2022, 15:29:59",1
"04/02/2022, 15:30:02",1
"04/02/2022, 15:30:05",1
"04/02/2022, 15:30:08",1
"04/02/2022, 15:30:11",1
"04/02/2022, 15:30:14",1
"04/02/2022, 15:30:17",1
"04/02/2022, 15:30:20",1
"04/02/2022, 15:30:23",1
"04/02/2022, 15:30:26",1
"04/02/2022, 15:30:29",1
"04/02/2022, 15:30:32",1
"04/02/2022, 15:30:35",1
"04/02/2022, 15:30:38",1
"04/02/2022, 15:30:41",1
"04/02/2022, 15:30:44",1
"04/02/2022, 15:30:47",1
"04/02/2022, 15:30:50",1
"04/02/2022, 15:30:53",1
"04/02/2022, 15:30:56",1
"04/02/2022, 15:30:59",1
"04/02/2022, 15:31:02",1
"04/02/2022, 15:31:05",1
"04/02/2022, 15:31:08",1
"04/02/2022, 15:31:11",1
"04/02/2022, 15:31:14",1
"04/02/2022, 15:31:17",1
"04/02/2022, 15:31:20",1
"04/02/2022, 15:31:23",1
"04/02/2022, 15:31:26",1
"04/02/2022, 15:31:29",1
"04/02/2022, 15:31:32",1
"04/02/2022, 15:31:35",1
"04/02/2022, 15:31:38",1
"04/02/2022, 15:31:41",1
"04/02/2022, 15:31:44",1
"04/02/2022, 15:31:47",1
"04/02/2022, 15:31:50",1
"04/02/2022, 15:31:53",1
"04/02/2022, 15:31:56",1
"04/02/2022, 15:31:59",1
"04/02/2022, 15:32:02",1
"04/02/2022, 15:32:05",1
"04/02/2022, 15:32:08",1
"04/02/2022, 15:32:11",1
"04/02/2022, 15:32:14",1
"04/02/2022, 15:32:17",1
"04/02/2022, 15:32:20",1
"04/02/2022, 15:32:23",1
"04/02/2022, 15:32:26",1
"04/02/2022, 15:32:29",1
"04/02/2022, 15:32:32",1
"04/02/2022, 15:32:35",1
"04/02/2022, 15:32:38",1
"04/02/2022, 15:32:41",1
"04/02/2022, 15:32:44",1
"04/02/2022, 15:32:47",1
"04/02/2022, 15:32:50",1
"04/02/2022, 15:32:53",1
"04/02/2022, 15:32:56",1
"04/02/2022, 15:32:59",1
"04/02/2022, 15:33:02",1
"04/02/2022, 15:33:05",1
"04/02/2022, 15:33:08",1
"04/02/2022, 15:33:11",1
"04/02/2022, 15:33:14",1
"04/02/2022, 15:33:17",1
"04/02/2022, 15:33:20",1
"04/02/2022, 15:33:23",1
"04/02/2022, 15:33:26",1
time,flowcount
"04/02/2022, 15:34:43",1
"04/02/2022, 15:34:46",1
"04/02/2022, 15:34:49",1
"04/02/2022, 15:34:52",1
"04/02/2022, 15:34:55",1
"04/02/2022, 15:34:58",1
"04/02/2022, 15:35:01",1
"04/02/2022, 15:35:04",1
"04/02/2022, 15:35:07",1
"04/02/2022, 15:35:10",1
"04/02/2022, 15:35:13",1
"04/02/2022, 15:35:16",1
"04/02/2022, 15:35:19",1
"04/02/2022, 15:35:22",1
"04/02/2022, 15:35:25",1
"04/02/2022, 15:35:28",1
"04/02/2022, 15:35:31",1
"04/02/2022, 15:35:34",1
"04/02/2022, 15:35:37",1
"04/02/2022, 15:35:40",1
"04/02/2022, 15:35:43",1
"04/02/2022, 15:35:46",1
"04/02/2022, 15:35:49",1
"04/02/2022, 15:35:52",1
"04/02/2022, 15:35:55",1
"04/02/2022, 15:35:58",1
"04/02/2022, 15:36:01",1
"04/02/2022, 15:36:04",1
"04/02/2022, 15:36:07",1
"04/02/2022, 15:36:10",1
"04/02/2022, 15:36:13",1
"04/02/2022, 15:36:16",1
"04/02/2022, 15:36:19",1
"04/02/2022, 15:36:22",1
"04/02/2022, 15:36:25",1
"04/02/2022, 15:36:28",1
"04/02/2022, 15:36:31",1
"04/02/2022, 15:36:34",1
"04/02/2022, 15:36:37",1
"04/02/2022, 15:36:40",1
"04/02/2022, 15:36:43",1
"04/02/2022, 15:36:46",1
"04/02/2022, 15:36:49",1
"04/02/2022, 15:36:52",1
"04/02/2022, 15:36:55",1
"04/02/2022, 15:36:58",1
"04/02/2022, 15:37:01",1
"04/02/2022, 15:37:04",1
"04/02/2022, 15:37:07",1
"04/02/2022, 15:37:10",1
"04/02/2022, 15:37:13",1
"04/02/2022, 15:37:16",1
"04/02/2022, 15:37:19",1
"04/02/2022, 15:37:22",1
"04/02/2022, 15:37:25",1
"04/02/2022, 15:37:28",1
"04/02/2022, 15:37:31",1
"04/02/2022, 15:37:34",1
"04/02/2022, 15:37:37",1
"04/02/2022, 15:37:40",1
"04/02/2022, 15:37:43",1
"04/02/2022, 15:37:46",1
"04/02/2022, 15:37:49",1
"04/02/2022, 15:37:52",1
"04/02/2022, 15:37:55",1
"04/02/2022, 15:37:58",1
"04/02/2022, 15:38:01",1
"04/02/2022, 15:38:04",1
"04/02/2022, 15:38:07",1
"04/02/2022, 15:38:10",1
"04/02/2022, 15:38:13",1
"04/02/2022, 15:38:16",1
"04/02/2022, 15:38:19",1
"04/02/2022, 15:38:22",1
"04/02/2022, 15:38:25",1
"04/02/2022, 15:38:28",1
"04/02/2022, 15:38:31",1
"04/02/2022, 15:38:34",1
"04/02/2022, 15:38:37",1
"04/02/2022, 15:38:40",1
"04/02/2022, 15:38:43",1
"04/02/2022, 15:38:46",1
"04/02/2022, 15:38:49",1
"04/02/2022, 15:38:52",1
"04/02/2022, 15:38:55",1
"04/02/2022, 15:38:58",1
"04/02/2022, 15:39:01",1
"04/02/2022, 15:39:04",1
"04/02/2022, 15:39:07",1
"04/02/2022, 15:39:10",1
"04/02/2022, 15:39:13",1
"04/02/2022, 15:39:16",1
"04/02/2022, 15:39:19",1
"04/02/2022, 15:39:22",1
"04/02/2022, 15:39:25",1
"04/02/2022, 15:39:28",1
"04/02/2022, 15:39:31",1
"04/02/2022, 15:39:34",1
"04/02/2022, 15:39:37",1
"04/02/2022, 15:39:40",1
time,flowcount
"04/04/2022, 22:57:02",1
"04/04/2022, 22:57:05",1
"04/04/2022, 22:57:08",1
"04/04/2022, 22:57:11",1
"04/04/2022, 22:57:14",1
"04/04/2022, 22:57:17",1
"04/04/2022, 22:57:20",1
"04/04/2022, 22:57:23",1
"04/04/2022, 22:57:26",1
"04/04/2022, 22:57:29",1
time,flowcount
"05/10/2022, 23:18:46",1
"05/10/2022, 23:18:49",1
"05/10/2022, 23:18:52",1
"05/10/2022, 23:18:55",1
"05/10/2022, 23:18:58",1
"05/10/2022, 23:19:01",1
"05/10/2022, 23:19:04",1
"05/10/2022, 23:19:07",1
"05/10/2022, 23:19:10",1
"05/10/2022, 23:19:13",1
"05/10/2022, 23:19:16",1
"05/10/2022, 23:19:19",1
"05/10/2022, 23:19:22",1
"05/10/2022, 23:19:25",1
"05/10/2022, 23:19:28",1
"05/10/2022, 23:19:31",1
"05/10/2022, 23:19:34",1
"05/10/2022, 23:19:37",1
"05/10/2022, 23:19:40",1
"05/10/2022, 23:19:43",1
"05/10/2022, 23:19:46",1
"05/10/2022, 23:19:49",1
"05/10/2022, 23:19:52",1
"05/10/2022, 23:19:55",1
"05/10/2022, 23:19:58",1
"05/10/2022, 23:20:01",1
"05/10/2022, 23:20:04",1
"05/10/2022, 23:20:07",1
"05/10/2022, 23:20:10",1
"05/10/2022, 23:20:13",1
"05/10/2022, 23:20:16",1
"05/10/2022, 23:20:19",1
"05/10/2022, 23:20:22",1
"05/10/2022, 23:20:25",1
"05/10/2022, 23:20:28",1
"05/10/2022, 23:20:31",1
"05/10/2022, 23:20:34",1
"05/10/2022, 23:20:37",1
"05/10/2022, 23:20:40",1
"05/10/2022, 23:20:43",1
"05/10/2022, 23:20:46",1
"05/10/2022, 23:20:49",1
"05/10/2022, 23:20:52",1
"05/10/2022, 23:20:55",1
"05/10/2022, 23:20:58",1
"05/10/2022, 23:21:01",1
"05/10/2022, 23:21:04",1
"05/10/2022, 23:21:07",1
"05/10/2022, 23:21:10",1
"05/10/2022, 23:21:13",1
"05/10/2022, 23:21:16",1
"05/10/2022, 23:21:19",1
"05/10/2022, 23:21:22",1
"05/10/2022, 23:21:25",1
"05/10/2022, 23:21:28",1
"05/10/2022, 23:21:31",1
"05/10/2022, 23:21:34",1
"05/10/2022, 23:21:37",1
"05/10/2022, 23:21:40",1
"05/10/2022, 23:21:43",1
"05/10/2022, 23:21:46",1
"05/10/2022, 23:21:49",1
"05/10/2022, 23:21:52",1
"05/10/2022, 23:21:55",1
"05/10/2022, 23:21:58",1
"05/10/2022, 23:22:01",1
"05/10/2022, 23:22:04",1
"05/10/2022, 23:22:07",1
"05/10/2022, 23:22:10",1
"05/10/2022, 23:22:13",1
"05/10/2022, 23:22:16",1
"05/10/2022, 23:22:19",1
"05/10/2022, 23:22:23",1
"05/10/2022, 23:22:26",1
"05/10/2022, 23:22:29",1
"05/10/2022, 23:22:31",1
"05/10/2022, 23:22:35",1
"05/10/2022, 23:22:37",1
"05/10/2022, 23:22:41",1
"05/10/2022, 23:22:44",1
"05/10/2022, 23:22:47",1
"05/10/2022, 23:22:50",1
"05/10/2022, 23:22:53",1
"05/10/2022, 23:22:56",1
"05/10/2022, 23:22:59",1
"05/10/2022, 23:23:02",1
"05/10/2022, 23:23:05",1
"05/10/2022, 23:23:08",1
"05/10/2022, 23:23:11",1
"05/10/2022, 23:23:14",1
"05/10/2022, 23:23:17",1
"05/10/2022, 23:23:20",1
"05/10/2022, 23:23:23",1
"05/10/2022, 23:23:26",1
"05/10/2022, 23:23:29",1
"05/10/2022, 23:23:32",1
"05/10/2022, 23:23:35",1
time,flowcount
"05/10/2022, 23:24:10",1
"05/10/2022, 23:24:13",1
"05/10/2022, 23:24:16",1
"05/10/2022, 23:24:19",1
"05/10/2022, 23:24:22",1
"05/10/2022, 23:24:25",1
"05/10/2022, 23:24:28",1
"05/10/2022, 23:24:31",1
"05/10/2022, 23:24:34",1
"05/10/2022, 23:24:37",1
"05/10/2022, 23:24:40",1
"05/10/2022, 23:24:43",1
"05/10/2022, 23:24:46",1
"05/10/2022, 23:24:49",1
"05/10/2022, 23:24:52",1
"05/10/2022, 23:24:55",1
"05/10/2022, 23:24:58",1
"05/10/2022, 23:25:01",1
"05/10/2022, 23:25:04",1
"05/10/2022, 23:25:07",1
"05/10/2022, 23:25:10",1
"05/10/2022, 23:25:13",1
"05/10/2022, 23:25:16",1
"05/10/2022, 23:25:19",1
"05/10/2022, 23:25:22",1
"05/10/2022, 23:25:25",1
"05/10/2022, 23:25:28",1
"05/10/2022, 23:25:31",1
"05/10/2022, 23:25:34",1
"05/10/2022, 23:25:37",1
"05/10/2022, 23:25:40",1
"05/10/2022, 23:25:43",1
"05/10/2022, 23:25:46",1
"05/10/2022, 23:25:49",1
"05/10/2022, 23:25:52",1
"05/10/2022, 23:25:55",1
"05/10/2022, 23:25:58",1
"05/10/2022, 23:26:01",1
"05/10/2022, 23:26:04",1
"05/10/2022, 23:26:07",1
"05/10/2022, 23:26:10",1
"05/10/2022, 23:26:13",1
"05/10/2022, 23:26:16",1
"05/10/2022, 23:26:19",1
"05/10/2022, 23:26:22",1
"05/10/2022, 23:26:25",1
"05/10/2022, 23:26:28",1
"05/10/2022, 23:26:31",1
"05/10/2022, 23:26:34",1
"05/10/2022, 23:26:37",1
"05/10/2022, 23:26:40",1
"05/10/2022, 23:26:43",1
"05/10/2022, 23:26:46",1
"05/10/2022, 23:26:49",1
"05/10/2022, 23:26:52",1
"05/10/2022, 23:26:55",1
"05/10/2022, 23:26:58",1
"05/10/2022, 23:27:01",1
"05/10/2022, 23:27:04",1
"05/10/2022, 23:27:07",1
"05/10/2022, 23:27:10",1
"05/10/2022, 23:27:13",1
"05/10/2022, 23:27:16",1
"05/10/2022, 23:27:19",1
"05/10/2022, 23:27:22",1
"05/10/2022, 23:27:25",1
"05/10/2022, 23:27:28",1
"05/10/2022, 23:27:31",1
"05/10/2022, 23:27:34",1
"05/10/2022, 23:27:37",1
"05/10/2022, 23:27:40",1
"05/10/2022, 23:27:43",1
"05/10/2022, 23:27:46",1
"05/10/2022, 23:27:49",1
"05/10/2022, 23:27:52",1
"05/10/2022, 23:27:55",1
"05/10/2022, 23:27:58",1
"05/10/2022, 23:28:01",1
"05/10/2022, 23:28:04",1
"05/10/2022, 23:28:07",1
"05/10/2022, 23:28:10",1
"05/10/2022, 23:28:13",1
"05/10/2022, 23:28:16",1
"05/10/2022, 23:28:19",1
"05/10/2022, 23:28:22",1
"05/10/2022, 23:28:25",1
"05/10/2022, 23:28:28",1
"05/10/2022, 23:28:31",1
"05/10/2022, 23:28:34",1
"05/10/2022, 23:28:37",1
"05/10/2022, 23:28:40",1
"05/10/2022, 23:28:43",1
"05/10/2022, 23:28:46",1
"05/10/2022, 23:28:49",1
"05/10/2022, 23:28:52",1
"05/10/2022, 23:28:55",1
"05/10/2022, 23:28:58",1
"05/10/2022, 23:29:01",1
"05/10/2022, 23:29:04",1
time,flowcount
"05/10/2022, 23:31:24",1
"05/10/2022, 23:31:27",1
"05/10/2022, 23:31:30",1
"05/10/2022, 23:31:33",1
"05/10/2022, 23:31:36",1
"05/10/2022, 23:31:39",1
"05/10/2022, 23:31:42",1
"05/10/2022, 23:31:45",1
"05/10/2022, 23:31:48",1
"05/10/2022, 23:31:51",1
"05/10/2022, 23:31:54",1
"05/10/2022, 23:31:57",1
"05/10/2022, 23:32:00",1
"05/10/2022, 23:32:03",1
"05/10/2022, 23:32:06",1
"05/10/2022, 23:32:09",1
"05/10/2022, 23:32:12",1
"05/10/2022, 23:32:15",1
"05/10/2022, 23:32:18",1
"05/10/2022, 23:32:21",1
"05/10/2022, 23:32:24",1
"05/10/2022, 23:32:28",1
"05/10/2022, 23:32:30",1
"05/10/2022, 23:32:33",1
"05/10/2022, 23:32:36",1
"05/10/2022, 23:32:39",1
"05/10/2022, 23:32:42",1
"05/10/2022, 23:32:45",1
"05/10/2022, 23:32:48",1
"05/10/2022, 23:32:51",1
"05/10/2022, 23:32:55",1
"05/10/2022, 23:32:58",1
"05/10/2022, 23:33:01",1
"05/10/2022, 23:33:04",1
"05/10/2022, 23:33:07",1
"05/10/2022, 23:33:10",1
"05/10/2022, 23:33:13",1
"05/10/2022, 23:33:16",1
"05/10/2022, 23:33:19",1
"05/10/2022, 23:33:22",1
"05/10/2022, 23:33:25",1
"05/10/2022, 23:33:28",1
"05/10/2022, 23:33:31",1
"05/10/2022, 23:33:34",1
"05/10/2022, 23:33:37",1
"05/10/2022, 23:33:40",1
"05/10/2022, 23:33:43",1
"05/10/2022, 23:33:46",1
"05/10/2022, 23:33:49",1
"05/10/2022, 23:33:52",1
"05/10/2022, 23:33:55",1
"05/10/2022, 23:33:58",1
"05/10/2022, 23:34:01",1
"05/10/2022, 23:34:04",1
"05/10/2022, 23:34:07",1
"05/10/2022, 23:34:10",1
"05/10/2022, 23:34:13",1
"05/10/2022, 23:34:16",1
"05/10/2022, 23:34:19",1
"05/10/2022, 23:34:22",1
"05/10/2022, 23:34:25",1
"05/10/2022, 23:34:28",1
"05/10/2022, 23:34:31",1
"05/10/2022, 23:34:34",1
"05/10/2022, 23:34:37",1
"05/10/2022, 23:34:40",1
"05/10/2022, 23:34:43",1
"05/10/2022, 23:34:46",1
"05/10/2022, 23:34:49",1
"05/10/2022, 23:34:52",1
"05/10/2022, 23:34:55",1
"05/10/2022, 23:34:58",1
"05/10/2022, 23:35:01",1
"05/10/2022, 23:35:04",1
"05/10/2022, 23:35:07",1
"05/10/2022, 23:35:10",1
"05/10/2022, 23:35:13",1
"05/10/2022, 23:35:16",1
"05/10/2022, 23:35:19",1
"05/10/2022, 23:35:22",1
"05/10/2022, 23:35:25",1
"05/10/2022, 23:35:28",1
"05/10/2022, 23:35:31",1
"05/10/2022, 23:35:34",1
"05/10/2022, 23:35:37",1
"05/10/2022, 23:35:40",1
"05/10/2022, 23:35:43",1
time,flowcount
"05/10/2022, 23:38:40",1
"05/10/2022, 23:38:43",1
"05/10/2022, 23:38:46",1
"05/10/2022, 23:38:49",1
"05/10/2022, 23:38:52",1
"05/10/2022, 23:38:55",1
"05/10/2022, 23:38:58",1
"05/10/2022, 23:39:01",1
"05/10/2022, 23:39:04",1
"05/10/2022, 23:39:07",1
"05/10/2022, 23:39:10",1
"05/10/2022, 23:39:13",1
"05/10/2022, 23:39:16",1
"05/10/2022, 23:39:19",1
"05/10/2022, 23:39:22",1
"05/10/2022, 23:39:25",1
"05/10/2022, 23:39:28",1
"05/10/2022, 23:39:31",1
"05/10/2022, 23:39:34",1
"05/10/2022, 23:39:37",1
"05/10/2022, 23:39:40",1
"05/10/2022, 23:39:43",1
"05/10/2022, 23:39:46",1
"05/10/2022, 23:39:49",1
"05/10/2022, 23:39:52",1
"05/10/2022, 23:39:55",1
"05/10/2022, 23:39:58",1
"05/10/2022, 23:40:01",1
"05/10/2022, 23:40:04",1
"05/10/2022, 23:40:07",1
"05/10/2022, 23:40:10",1
"05/10/2022, 23:40:13",1
"05/10/2022, 23:40:16",1
"05/10/2022, 23:40:19",1
"05/10/2022, 23:40:22",1
"05/10/2022, 23:40:25",1
"05/10/2022, 23:40:28",1
"05/10/2022, 23:40:31",1
"05/10/2022, 23:40:34",1
"05/10/2022, 23:40:37",1
"05/10/2022, 23:40:40",1
"05/10/2022, 23:40:43",1
"05/10/2022, 23:40:46",1
"05/10/2022, 23:40:49",1
"05/10/2022, 23:40:52",1
"05/10/2022, 23:40:55",1
"05/10/2022, 23:40:58",1
"05/10/2022, 23:41:01",1
"05/10/2022, 23:41:04",1
"05/10/2022, 23:41:07",1
time,flowcount
"05/10/2022, 23:57:55",1
"05/10/2022, 23:57:58",1
"05/10/2022, 23:58:01",1
"05/10/2022, 23:58:04",1
"05/10/2022, 23:58:07",1
"05/10/2022, 23:58:10",1
time,flowcount
"05/10/2022, 23:58:37",1
"05/10/2022, 23:58:42",1
"05/10/2022, 23:58:47",1
"05/10/2022, 23:58:52",1
"05/10/2022, 23:58:57",1
"05/10/2022, 23:59:02",1
"05/10/2022, 23:59:07",1
"05/10/2022, 23:59:12",1
"05/10/2022, 23:59:17",1
"05/10/2022, 23:59:22",1
"05/10/2022, 23:59:27",1
"05/10/2022, 23:59:32",1
"05/10/2022, 23:59:37",1
"05/10/2022, 23:59:42",1
"05/10/2022, 23:59:47",1
"05/10/2022, 23:59:52",1
"05/10/2022, 23:59:57",1
"05/11/2022, 00:00:02",1
"05/11/2022, 00:00:07",1
"05/11/2022, 00:00:12",1
"05/11/2022, 00:00:17",1
"05/11/2022, 00:00:22",1
"05/11/2022, 00:00:27",1
"05/11/2022, 00:00:32",1
"05/11/2022, 00:00:37",1
"05/11/2022, 00:00:42",1
"05/11/2022, 00:00:47",1
"05/11/2022, 00:00:52",1
"05/11/2022, 00:00:57",1
"05/11/2022, 00:01:02",1
"05/11/2022, 00:01:07",1
"05/11/2022, 00:01:12",1
"05/11/2022, 00:01:17",1
"05/11/2022, 00:01:22",1
"05/11/2022, 00:01:27",1
"05/11/2022, 00:01:32",1
"05/11/2022, 00:01:37",1
"05/11/2022, 00:01:42",1
"05/11/2022, 00:01:47",1
"05/11/2022, 00:01:52",1
"05/11/2022, 00:01:57",1
"05/11/2022, 00:02:02",1
"05/11/2022, 00:02:07",1
"05/11/2022, 00:02:12",1
"05/11/2022, 00:02:17",1
"05/11/2022, 00:02:22",1
"05/11/2022, 00:02:27",1
"05/11/2022, 00:02:32",1
"05/11/2022, 00:02:37",1
"05/11/2022, 00:02:42",1
"05/11/2022, 00:02:47",1
"05/11/2022, 00:02:52",1
"05/11/2022, 00:02:57",1
"05/11/2022, 00:03:02",1
"05/11/2022, 00:03:07",1
"05/11/2022, 00:03:12",1
"05/11/2022, 00:03:17",1
"05/11/2022, 00:03:22",1
"05/11/2022, 00:03:27",1
"05/11/2022, 00:03:32",1
time,flowcount
"05/11/2022, 00:06:19",1
"05/11/2022, 00:06:22",1
"05/11/2022, 00:06:25",1
"05/11/2022, 00:06:28",1
"05/11/2022, 00:06:31",1
